Code,Name,F-Score,Timing_Score,Combined_Score,Rating,Recommendation,Current_Price,Change_30D,Signals,ROA
001550,조비,4,1.0,45.0,D (부진),매수 보류,11380,-6.72,RSI 45.1 (중립 구간),0.5
092780,DYP,4,1.0,45.0,D (부진),매수 보류,3120,-18.96,볼린저 하단 반등 ⭐,2.1
009140,경인전자,4,1.0,45.0,D (부진),매수 보류,20200,-1.46,RSI 46.9 (중립 구간),3.21
090150,아이윈,4,1.0,45.0,D (부진),매수 보류,751,-8.53,RSI 44.9 (중립 구간),-3.15
086710,선진뷰티사이언스,4,1.0,45.0,D (부진),매수 보류,9770,-11.5,RSI 42.2 (중립 구간),6.75
041440,현대에버다임,4,1.0,45.0,D (부진),매수 보류,7400,-3.01,RSI 39.2 (과매도 탈출),2.23
140860,파크시스템스,4,1.0,45.0,D (부진),매수 보류,228000,-13.96,RSI 41.4 (중립 구간),14.47
200130,콜마비앤에이치,4,1.0,45.0,D (부진),매수 보류,13380,-14.67,RSI 34.7 (과매도 탈출),2.49
388050,지투파워,4,1.0,45.0,D (부진),매수 보류,8270,-5.7,RSI 43.8 (중립 구간),8.74
203450,유니온바이오메트릭스,4,1.0,45.0,D (부진),매수 보류,2945,-8.4,RSI 43.1 (중립 구간),6.91
007820,에스엠코어,4,1.0,45.0,D (부진),매수 보류,3985,-8.81,RSI 41.6 (중립 구간),10.4
005870,휴니드,4,1.0,45.0,D (부진),매수 보류,7720,-8.42,RSI 38.9 (과매도 탈출),4.44
014830,유니드,4,1.0,45.0,D (부진),매수 보류,68400,-7.57,RSI 43.5 (중립 구간),5.21
048430,유라테크,4,1.0,45.0,D (부진),매수 보류,7760,-5.6,RSI 40.9 (중립 구간),7.53
037950,엘컴텍,4,1.0,45.0,D (부진),매수 보류,799,-9.2,RSI 32.4 (과매도 탈출),5.41
035620,바른손이앤에이,4,1.0,45.0,D (부진),매수 보류,415,-4.82,RSI 40.0 (과매도 탈출),-4.68
314930,바이오다인,4,1.0,45.0,D (부진),매수 보류,13460,0.45,RSI 45.6 (중립 구간),0.0
125020,티씨머티리얼즈,4,1.0,45.0,D (부진),매수 보류,4040,-10.42,RSI 41.2 (중립 구간),8.27
163560,동일고무벨트,4,1.0,45.0,D (부진),매수 보류,6530,-1.66,RSI 39.8 (과매도 탈출),2.8
123840,뉴온,4,1.0,45.0,D (부진),매수 보류,991,-12.92,RSI 34.4 (과매도 탈출),-28.74
030350,드래곤플라이,4,1.0,45.0,D (부진),매수 보류,973,0.0,"단기 정배열 (5>20), 볼린저 중심선 위",-60.94
035290,골드앤에스,4,1.0,45.0,D (부진),매수 보류,373,-3.62,RSI 47.5 (중립 구간),0.63
137940,넥스트아이,4,1.0,45.0,D (부진),매수 보류,328,-6.02,RSI 38.8 (과매도 탈출),-6.02
375500,DL이앤씨,4,1.0,45.0,D (부진),매수 보류,41500,0.61,RSI 49.2 (중립 구간),2.36
064400,LG씨엔에스,4,1.0,45.0,D (부진),매수 보류,59100,-12.05,RSI 43.4 (중립 구간),7.89
033560,블루콤,4,1.0,45.0,D (부진),매수 보류,2895,-11.47,"거래량 정상 (1.3배), 볼린저 하단 근처",1.19
448710,코츠테크놀로지,4,1.0,45.0,D (부진),매수 보류,16880,-18.45,RSI 39.4 (과매도 탈출),12.29
006200,한국전자홀딩스,4,1.0,45.0,D (부진),매수 보류,696,-5.69,RSI 47.3 (중립 구간),-0.66
212560,네오오토,4,1.0,45.0,D (부진),매수 보류,5350,-2.01,RSI 44.2 (중립 구간),8.16
007610,선도전기,4,1.0,45.0,D (부진),매수 보류,3000,0.0,볼린저 하단 반등 ⭐,11.33
318410,비비씨,4,1.0,45.0,D (부진),매수 보류,8510,-2.3,RSI 41.0 (중립 구간),8.31
101240,씨큐브,4,1.0,45.0,D (부진),매수 보류,4340,-12.32,RSI 43.0 (중립 구간),8.03
014620,성광벤드,4,1.0,45.0,D (부진),매수 보류,28600,-12.94,RSI 38.3 (과매도 탈출),6.66
000760,이화산업,4,1.0,45.0,D (부진),매수 보류,12200,-1.13,RSI 49.6 (중립 구간),-0.11
014910,성문전자,4,1.0,45.0,D (부진),매수 보류,1124,-2.43,RSI 46.2 (중립 구간),3.58
378850,화승알앤에이,4,1.0,45.0,D (부진),매수 보류,3100,-7.19,RSI 42.9 (중립 구간),6.9
120030,조선선재,4,1.0,45.0,D (부진),매수 보류,97800,-8.77,RSI 42.3 (중립 구간),9.69
298000,효성화학,4,1.0,45.0,D (부진),매수 보류,38900,0.0,볼린저 하단 반등 ⭐,-9.95
007110,일신석재,4,1.0,45.0,D (부진),매수 보류,1673,-16.35,RSI 35.7 (과매도 탈출),1.44
068790,DMS,4,1.0,45.0,D (부진),매수 보류,6330,0.0,볼린저 하단 반등 ⭐,7.7
003010,혜인,4,1.0,45.0,D (부진),매수 보류,5140,-4.46,RSI 40.5 (중립 구간),2.78
004250,NPC,4,1.0,45.0,D (부진),매수 보류,4055,-0.98,RSI 47.3 (중립 구간),13.12
002100,경농,4,1.0,45.0,D (부진),매수 보류,9400,-3.39,RSI 45.4 (중립 구간),3.62
065690,파커스,4,1.0,45.0,D (부진),매수 보류,986,-1.69,RSI 43.7 (중립 구간),-2.96
004380,삼익THK,4,1.0,45.0,D (부진),매수 보류,9960,0.0,볼린저 하단 반등 ⭐,0.32
057680,티사이언티픽,4,1.0,45.0,D (부진),매수 보류,919,-21.45,RSI 36.4 (과매도 탈출),1.41
483650,달바글로벌,4,1.0,45.0,D (부진),매수 보류,126300,-21.94,RSI 34.3 (과매도 탈출),33.88
194480,데브시스터즈,4,1.0,45.0,D (부진),매수 보류,37400,-28.63,거래량 증가 (1.8배),11.17
036690,코맥스,4,1.0,45.0,D (부진),매수 보류,2885,0.0,볼린저 하단 반등 ⭐,-15.5
052670,제일바이오,4,1.0,45.0,D (부진),매수 보류,2080,0.0,볼린저 하단 반등 ⭐,-1.14
004430,송원산업,4,1.0,45.0,D (부진),매수 보류,9590,-4.39,RSI 45.9 (중립 구간),3.82
291650,압타머사이언스,4,1.0,45.0,D (부진),매수 보류,853,-15.38,RSI 32.8 (과매도 탈출),-27.19
065660,안트로젠,4,1.0,45.0,D (부진),매수 보류,21350,-11.78,RSI 37.6 (과매도 탈출),-1.98
032080,아즈텍WB,4,1.0,45.0,D (부진),매수 보류,1219,-9.64,RSI 44.4 (중립 구간),-1.69
094970,제이엠티,4,1.0,45.0,D (부진),매수 보류,2635,-11.13,RSI 44.2 (중립 구간),4.31
352480,씨앤씨인터내셔널,4,1.0,45.0,D (부진),매수 보류,34550,-20.76,RSI 33.8 (과매도 탈출),6.19
072950,빛샘전자,4,1.0,45.0,D (부진),매수 보류,4990,-4.77,RSI 45.5 (중립 구간),5.13
065420,에스아이리소스,4,1.0,45.0,D (부진),매수 보류,251,-7.04,RSI 35.7 (과매도 탈출),-14.09
489460,바이오비쥬,4,1.0,45.0,D (부진),매수 보류,12370,-23.74,거래량 증가 (1.6배),19.05
057880,푸른소나무,4,1.0,45.0,D (부진),매수 보류,8790,0.0,볼린저 하단 반등 ⭐,-66.38
365900,브이씨,4,1.0,45.0,D (부진),매수 보류,3100,-5.63,RSI 44.8 (중립 구간),-7.49
064960,SNT모티브,4,1.0,45.0,D (부진),매수 보류,32350,-5.55,RSI 43.5 (중립 구간),6.99
033180,KH 필룩스,4,1.0,45.0,D (부진),매수 보류,5310,0.0,볼린저 하단 반등 ⭐,-6.06
208340,파멥신,4,1.0,45.0,D (부진),매수 보류,2915,0.0,볼린저 하단 반등 ⭐,-9.02
032540,TJ미디어,4,1.0,45.0,D (부진),매수 보류,5540,-7.82,RSI 36.0 (과매도 탈출),3.69
122870,와이지엔터테인먼트,4,0.5,42.5,D (부진),매수 보류,63300,-33.3,거래량 정상 (0.9배),8.64
034230,파라다이스,4,0.5,42.5,D (부진),매수 보류,15010,-29.7,거래량 정상 (1.3배),3.04
003570,SNT다이내믹스,4,0.5,42.5,D (부진),매수 보류,47250,-35.36,거래량 정상 (0.9배),8.7
240550,동방메디컬,4,0.0,40.0,D (부진),매수 보류,8580,-23.12,,7.02
005030,부산주공,4,0.0,40.0,D (부진),매수 보류,486,0.0,,-0.27
016790,현대사료,4,0.0,40.0,D (부진),매수 보류,994,0.0,,24.27
060260,뉴보텍,4,0.0,40.0,D (부진),매수 보류,1261,-16.77,,2.54
002780,진흥기업,4,0.0,40.0,D (부진),매수 보류,644,-10.18,,0.4
950170,JTC,4,0.0,40.0,D (부진),매수 보류,5270,-25.67,,15.0
027040,서울전자통신,4,0.0,40.0,D (부진),매수 보류,191,-12.79,,-3.89
